frame_index,frame_name,num_features,added_features,dropped_features,dropout_ratio,tracked_before_filter,tracked_after_filter,grid_coverage,grid_occupied,grid_total,median_track_age,mean_track_age,long_track_ratio,median_fb_error,median_ncc,median_quality,mean_quality,median_visual_sigma,mean_visual_sigma,low_texture_feature_ratio,low_texture_track_age_median,low_texture_quality_median,mean_intensity,contrast,gradient_mean,laplacian_var,underexposed_ratio,overexposed_ratio,illumination_nonuniformity,local_contrast,flat_region_ratio,texture_score,blur_score,exposure_score,contrast_score,illumination_score,backscatter_score,highlight_shadow_score,grid_texture_score,underwater_score,degradation_score,image_quality,fundamental_inlier_ratio,homography_inlier_ratio,median_epipolar_error,median_homography_error,planar_score,tracker_mode,tracker_recovery_reason,tracker_recovered_count,track_health_score,track_health_reason,frontend_state_score,frontend_state_reason,semidense_acceptance,geometry_safe_acceptance,learned_mode_before_sparse_homography,learned_mode_after_sparse_homography,base_learned_mode_before_sparse_override,learned_mode_after_sparse_override,learned_mode_sparse_homography_allowed,learned_mode_sparse_homography_reason,last_loftr_sparse_homography_check_allowed,last_loftr_sparse_homography_check_reason,loftr_sparse_homography_allowed,loftr_sparse_homography_reason,semidense_raw_candidates,semidense_post_validate_candidates,semidense_accepted_candidates,semidense_queued_pending,semidense_grid_gain,semidense_new_cell_ratio,semidense_before_f_inlier,semidense_after_f_inlier,semidense_before_h_inlier,semidense_after_h_inlier,semidense_before_epipolar,semidense_after_epipolar,semidense_before_homography,semidense_after_homography,pending_loftr_count,pending_loftr_age_median,loftr_confirmed_promoted,klt_degeneracy_loftr_allowed,klt_degeneracy_loftr_reason,klt_degeneracy_loftr_score,scheduler_mode,scheduler_reason,geometry_mode,geometry_reason,planar_confidence,adaptive_geometry_model,klt_tracks,gftt_tracks,orb_tracks,orb_match_tracks,orb_recovery_tracks,lk_recovery_tracks,homography_recovery_tracks,xfeat_tracks,xfeat_recovery_tracks,xfeat_init_tracks,xfeat_confirmed_tracks,xfeat_star_tracks,xfeat_star_recovery_tracks,xfeat_star_init_tracks,xfeat_star_confirmed_tracks,superpoint_lightglue_tracks,superpoint_lightglue_recovery_tracks,superpoint_lightglue_init_tracks,superpoint_lightglue_confirmed_tracks,learned_memory_tracks,loftr_tracks,loftr_recovery_tracks,loftr_init_tracks,loftr_confirmed_tracks,candidate_bank_count,candidate_bank_coverage,candidate_bank_grid_gain,stable_candidate_grid_coverage,runtime_ms
15,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000075.jpg,350,5,5,0.014285714285714285,350,345,0.4583333333333333,11,24,11.0,9.888571739196777,0.9428571428571428,0.00538539607077837,0.982751727104187,0.6935982704162598,0.672981858253479,1.1998672485351562,1.2232425212860107,0.0,nan,nan,121.45885467529297,46.20875549316406,51.11294174194336,1292.5684814453125,0.0,0.0014114583333333334,0.15185409845090378,0.20189118385314941,0.0,1.0,1.0,0.9964713541666667,1.0,0.6355501637178309,0.9588435996662487,0.9931796875,1.0,0.9432055986304462,0.056794401369553826,0.9432055986304462,0.9855072463768116,0.991304347826087,0.15730221754901091,0.09344124211390013,1.0058813322674716,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6462623503154441,n/a,345,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1783.8933346793056
16,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000080.jpg,350,5,5,0.014285714285714285,350,345,0.4583333333333333,11,24,12.0,10.874285697937012,0.9857142857142858,0.005827033892273903,0.9825217723846436,0.716057538986206,0.6959118247032166,1.18092679977417,1.2024132013320923,0.0,nan,nan,121.09989929199219,45.517852783203125,51.3951416015625,1311.7493896484375,0.0,9.53125e-05,0.152016383152382,0.20123445987701416,0.0,1.0,1.0,0.99976171875,1.0,0.6351606804342832,0.9573510451750322,0.9973778125,1.0,0.9436186956818036,0.056381304318196435,0.9436186956818036,1.0,0.9942028985507246,0.19583201066868292,0.08797333052534685,0.9942019043488204,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6464810667789862,n/a,345,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1807.486342266202
17,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000085.jpg,350,1,1,0.002857142857142857,350,349,0.4583333333333333,11,24,13.0,11.871428489685059,0.9857142857142858,0.0053859553299844265,0.9821568131446838,0.7371706962585449,0.7134478092193604,1.1639158725738525,1.1867440938949585,0.0,nan,nan,120.5049819946289,44.71704864501953,50.94977951049805,1291.0362548828125,0.0,5.208333333333333e-06,0.15202000337488508,0.1981671154499054,0.0,1.0,1.0,0.9999869791666667,0.9937121921115452,0.6351519919002758,0.9472359038964666,0.998605,1.0,0.941749787887,0.058250212112999966,0.941749787887,1.0,1.0,0.08954174805428025,0.08367956880286517,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6466528172478855,n/a,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1777.6907379738986
18,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000090.jpg,350,0,0,0.0,350,350,0.4583333333333333,11,24,14.0,12.871428489685059,0.9857142857142858,0.005174277350306511,0.9829599857330322,0.7627741098403931,0.7355742454528809,1.1442410945892334,1.1692891120910645,0.0,nan,nan,120.58522033691406,44.90058135986328,51.162811279296875,1302.700927734375,0.0,1.5625e-06,0.15238864674287678,0.1992664635181427,0.0,1.0,1.0,0.99999609375,0.9977906968858506,0.6342672478170958,0.9517736746205223,0.9984015625,1.0,0.9426487642751582,0.0573512357248418,0.9426487642751582,1.0,1.0,0.04937348518631923,0.08394636666023586,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6466421453335907,n/a,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1693.8545908778906
19,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000095.jpg,350,0,0,0.0,350,350,0.4583333333333333,11,24,15.0,13.871428489685059,0.9857142857142858,0.005106653086841106,0.982232928276062,0.7825157642364502,0.7595810294151306,1.1297338008880615,1.1497262716293335,0.0,nan,nan,121.10700225830078,45.24116134643555,51.5141487121582,1314.2340087890625,0.0,9.375e-06,0.15221335616766235,0.20036011934280396,0.0,1.0,1.0,0.9999765625,1.0,0.6346879451976104,0.9553639075972817,0.998209375,1.0,0.9433897312393391,0.05661026876066089,0.9433897312393391,1.0,1.0,0.0611931537564966,0.08055276083332935,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6467778895666669,n/a,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1706.9046888500452
20,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000100.jpg,350,0,0,0.0,350,350,0.4583333333333333,11,24,16.0,14.871428489685059,0.9971428571428571,0.005141600035130978,0.9820525646209717,0.805761456489563,0.7818650007247925,1.1133389472961426,1.1331204175949097,0.0,nan,nan,121.43135070800781,45.468997955322266,51.791873931884766,1328.7481689453125,0.0,1.3020833333333334e-05,0.15158901139801623,0.20111268758773804,0.0,1.0,1.0,0.9999674479166667,1.0,0.6361863726447611,0.9570742899721318,0.9979628125,1.0,0.9437888694669223,0.05621113053307769,0.9437888694669223,1.0,1.0,0.08623193021136116,0.08173893315018771,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6467304426739926,n/a,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1717.921124305576
21,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000105.jpg,350,0,0,0.0,350,350,0.4583333333333333,11,24,17.0,15.871428489685059,1.0,0.004984989296644926,0.9828333854675293,0.830353319644928,0.8057019710540771,1.0967488288879395,1.1160922050476074,0.0,nan,nan,121.01014709472656,45.351802825927734,51.65143585205078,1327.4697265625,0.0,1.7708333333333335e-05,0.1531015912224264,0.20056065917015076,0.0,1.0,1.0,0.9999557291666666,1.0,0.6325561810661766,0.9558196799321608,0.997883125,1.0,0.9431239019411239,0.05687609805887606,0.9431239019411239,1.0,1.0,0.07979219108748109,0.08301625070873969,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6466793499716504,n/a,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1739.0057020820677
22,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000110.jpg,350,0,0,0.0,350,350,0.4583333333333333,11,24,18.0,16.871429443359375,1.0,0.004688598215579987,0.98218834400177,0.8490162491798401,0.8248924016952515,1.084641933441162,1.1031590700149536,0.0,nan,nan,120.7679443359375,45.247840881347656,51.58986282348633,1324.394287109375,0.0,1.09375e-05,0.15292270735198374,0.2001020908355713,0.0,1.0,1.0,0.99997265625,1.0,0.6329855023552391,0.9547774791717529,0.998245,1.0,0.9430826865803437,0.056917313419656335,0.9430826865803437,1.0,1.0,0.08702366857027737,0.08285751552709039,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6466856993789164,n/a,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1731.6225059330463
23,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000115.jpg,350,0,0,0.0,350,350,0.4583333333333333,11,24,19.0,17.871429443359375,1.0,0.004428443498909473,0.9829976558685303,0.8744895458221436,0.8517382144927979,1.0687460899353027,1.0852091312408447,0.0,nan,nan,121.13261413574219,45.30213928222656,51.60419845581055,1334.4771728515625,0.0,1.0416666666666666e-05,0.15233425663966757,0.20008836686611176,0.0,1.0,1.0,0.9999739583333334,1.0,0.6343977840647979,0.9547462883320721,0.9979740625,1.0,0.9432605631189204,0.05673943688107963,0.9432605631189204,1.0,1.0,0.06974372988489276,0.07864994425723344,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6468540022297107,n/a,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1710.6996849179268
24,/home/ma/AQUA-FE_WS/datasets/afrl/samples/cemetery_fr_every5_800/frame_000120.jpg,350,1,1,0.002857142857142857,350,349,0.4583333333333333,11,24,20.0,18.817142486572266,0.9971428571428571,0.004909836687147617,0.9835953712463379,0.8997759819030762,0.8750157952308655,1.0536384582519531,1.0707253217697144,0.0,nan,nan,120.8282241821289,45.30050277709961,51.67927551269531,1332.0404052734375,0.0,8.333333333333334e-06,0.15126238953833482,0.2011076658964157,0.0,1.0,1.0,0.9999791666666666,1.0,0.6369702651079965,0.9570628770373084,0.9981203125,1.0,0.9439081011095967,0.056091898890403336,0.9439081011095967,1.0,1.0,0.08359426787926441,0.07519990262056878,0.9999990000010001,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6469920038951773,n/a,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1775.595786049962
